ticker,name,sector,asset_class,market_value,weight_pct,notional_value,quantity,price,location,exchange,currency,fx_rate,market_currency,accrual_date,etf,index
ADAM,ADAMAS INC TRUST,Financials,Equity,,0.02,,"2,004,494.00",8.72,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TALK,TALKSPACE INC,Health Care,Equity,,0.02,,"3,363,318.00",5.18,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MMI,MARCUS & MILLICHAP INC,Real Estate,Equity,,0.02,,"589,760.00",29.52,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HTZ,HERTZ GLOBAL HLDGS INC,Industrials,Equity,,0.02,,"2,821,846.00",6.17,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BKV,BKV CORP,Energy,Equity,,0.02,,"600,027.00",28.95,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BCAX,BICARA THERAPEUTICS INC,Health Care,Equity,,0.02,,"749,847.00",23.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EGBN,EAGLE BANCORP INC,Financials,Equity,,0.02,,"660,698.00",26.21,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
QNST,QUINSTREET INC,Communication,Equity,,0.02,,"1,293,417.00",13.36,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LXU,LSB INDUSTRIES INC,Materials,Equity,,0.02,,"1,272,471.00",13.57,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ANNX,ANNEXON INC,Health Care,Equity,,0.02,,"3,117,832.00",5.52,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EQBK,EQUITY BANCSHARES INC CLASS A,Financials,Equity,,0.02,,"375,695.00",45.79,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
QDEL,QUIDELORTHO CORP,Health Care,Equity,,0.02,,"1,594,298.00",10.77,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NTGR,NETGEAR INC,Information Technology,Equity,,0.02,,"656,397.00",25.89,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NPK,NATIONAL PRESTO INDUSTRIES INC,Industrials,Equity,,0.02,,"123,272.00",137.45,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
JBI,JANUS INTERNATIONAL GROUP INC,Industrials,Equity,,0.02,,"3,235,979.00",5.23,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PFBC,PREFERRED BANK,Financials,Equity,,0.02,,"178,651.00",94.72,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FWRG,FIRST WATCH RESTAURANT GROUP INC,Consumer Discretionary,Equity,,0.02,,"1,413,235.00",11.95,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RWT,REDWOOD TRUST REIT INC,Financials,Equity,,0.02,,"3,012,267.00",5.58,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SG,SWEETGREEN INC CLASS A,Consumer Discretionary,Equity,,0.02,,"2,445,415.00",6.87,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
IDR,IDAHO STRATEGIC RESOURCES INC,Materials,Equity,,0.02,,"351,556.00",47.54,United States,Nyse Mkt Llc,USD,1.0,USD,-,IWM,Russell 2000
ROOT,ROOT INC CLASS A,Financials,Equity,,0.02,,"293,426.00",56.91,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NB,NIOCORP DEVELOPMENTS LTD,Materials,Equity,,0.02,,"2,782,935.00",5.99,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
STGW,STAGWELL INC CLASS A,Communication,Equity,,0.02,,"2,580,514.00",6.46,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SION,SIONNA THERAPEUTICS INC,Health Care,Equity,,0.02,,"384,275.00",43.31,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TRNS,TRANSCAT INC,Industrials,Equity,,0.02,,"217,583.00",76.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MCW,MISTER CAR WASH INC,Consumer Discretionary,Equity,,0.02,,"2,361,932.00",7.04,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MCHB,MECHANICS BANCORP CLASS A,Financials,Equity,,0.02,,"1,136,745.00",14.62,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HRTG,HERITAGE INSURANCE HOLDINGS INC,Financials,Equity,,0.02,,"592,548.00",28.03,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
IRMD,IRADIMED CORP,Health Care,Equity,,0.02,,"190,748.00",86.74,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IHRT,IHEARTMEDIA INC CLASS A,Communication,Equity,,0.02,,"2,906,661.00",5.67,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NUTX,NUTEX HEALTH INC,Health Care,Equity,,0.02,,"122,277.00",134.59,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IBCP,INDEPENDENT BANK CORP,Financials,Equity,,0.02,,"484,754.00",33.95,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GDOT,GREEN DOT CORP CLASS A,Financials,Equity,,0.02,,"1,294,766.00",12.64,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CBRL,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,Equity,,0.02,,"525,559.00",31.15,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FISI,FINANCIAL INSTITUTIONS INC,Financials,Equity,,0.02,,"461,296.00",35.41,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FCBC,FIRST COMMUNITY BANKSHARES INC,Financials,Equity,,0.02,,"377,771.00",43.25,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MITK,MITEK SYSTEMS INC,Information Technology,Equity,,0.02,,"1,062,081.00",15.36,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SMBC,SOUTHERN MISSOURI BANCORP INC,Financials,Equity,,0.02,,"234,134.00",69.58,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,Equity,,0.02,,"440,016.00",36.92,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AMBQ,AMBIQ MICRO INC,Information Technology,Equity,,0.02,,"426,499.00",38.0,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NAVN,NAVAN INC CLASS A,Consumer Discretionary,Equity,,0.02,,"896,950.00",18.01,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EHAB,ENHABIT INC,Health Care,Equity,,0.02,,"1,172,415.00",13.77,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Equity,,0.02,,"539,975.00",29.85,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,Equity,,0.02,,"377,443.00",42.62,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GCMG,GCM GROSVENOR INC CLASS A,Financials,Equity,,0.02,,"1,436,846.00",11.16,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MCBS,METROCITY BANKSHARES INC,Financials,Equity,,0.02,,"492,582.00",32.48,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BLMN,BLOOMIN BRANDS INC,Consumer Discretionary,Equity,,0.02,,"2,001,268.00",7.95,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IRWD,IRONWOOD PHARMA INC CLASS A,Health Care,Equity,,0.02,,"3,803,101.00",4.17,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LYTS,LSI INDUSTRIES INC,Industrials,Equity,,0.02,,"647,558.00",24.42,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FSBC,FIVE STAR BANCORP,Financials,Equity,,0.02,,"382,785.00",41.24,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MAZE,MAZE THERAPEUTICS INC,Health Care,Equity,,0.02,,"619,243.00",25.47,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MTUS,METALLUS INC,Materials,Equity,,0.02,,"856,520.00",18.32,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TBPH,THERAVANCE BIOPHARMA INC,Health Care,Equity,,0.02,,"916,876.00",17.02,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ABUS,ARBUTUS BIOPHARMA CORP,Health Care,Equity,,0.02,,"3,580,373.00",4.35,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PD,PAGERDUTY INC,Information Technology,Equity,,0.02,,"2,099,928.00",7.41,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CCBG,CAPITAL CITY BANK INC,Financials,Equity,,0.02,,"333,460.00",46.59,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NVGS,NAVIGATOR HOLDINGS LTD,Energy,Equity,,0.02,,"678,490.00",22.87,United Kingdom,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CARS,CARS.COM INC,Communication,Equity,,0.02,,"1,258,339.00",12.33,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,Equity,,0.02,,"1,052,065.00",14.73,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SENEA,SENECA FOODS CORP CLASS A,Consumer Staples,Equity,,0.02,,"110,479.00",140.08,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,Equity,,0.02,,"201,300.00",76.82,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ASC,ARDMORE SHIPPING CORP,Energy,Equity,,0.02,,"816,762.00",18.87,Bermuda,NYSE,USD,1.0,USD,-,IWM,Russell 2000
OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,Equity,,0.02,,"339,799.00",45.36,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
IVR,INVESCO MORTGAGE CAPITAL REIT INC,Financials,Equity,,0.02,,"1,908,046.00",8.03,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CTLP,CANTALOUPE INC,Financials,Equity,,0.02,,"1,363,264.00",11.2,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ASIX,ADVANSIX INC,Materials,Equity,,0.02,,"633,014.00",23.94,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,,0.02,,"583,783.00",25.95,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HPP,HUDSON PACIFIC PROPERTIES REIT INC,Real Estate,Equity,,0.02,,"1,282,320.00",11.77,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
WLFC,WILLIS LEASE FINANCE CORP,Industrials,Equity,,0.02,,"66,667.00",225.47,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RES,RPC INC,Energy,Equity,,0.02,,"2,105,667.00",7.13,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HZO,MARINEMAX INC,Consumer Discretionary,Equity,,0.02,,"456,649.00",32.86,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HNRG,HALLADOR ENERGY,Utilities,Equity,,0.02,,"795,217.00",18.87,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CDNL,CARDINAL INFRASTRUCTURE GROUP INC,Industrials,Equity,,0.02,,"292,622.00",51.3,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MPB,MID PENN BANCORP INC,Financials,Equity,,0.02,,"461,056.00",32.44,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CLB,CORE LABORATORIES INC,Energy,Equity,,0.02,,"1,108,446.00",13.45,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CTO,CTO REALTY GROWTH INC,Real Estate,Equity,,0.02,,"734,435.00",20.3,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SMBK,SMARTFINANCIAL INC,Financials,Equity,,0.02,,"351,116.00",42.32,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CSV,CARRIAGE SERVICES INC,Consumer Discretionary,Equity,,0.02,,"332,444.00",44.6,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CYRX,CRYOPORT INC,Health Care,Equity,,0.02,,"1,161,091.00",12.76,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
DJCO,DAILY JOURNAL CORP,Information Technology,Equity,,0.02,,"29,996.00",492.33,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CXM,SPRINKLR INC CLASS A,Information Technology,Equity,,0.02,,"2,703,594.00",5.45,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
JANX,JANUX THERAPEUTICS INC,Health Care,Equity,,0.02,,"1,011,633.00",14.54,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SXC,SUNCOKE ENERGY INC,Materials,Equity,,0.02,,"2,009,570.00",7.32,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SHBI,SHORE BANCSHARES INC,Financials,Equity,,0.02,,"742,697.00",19.76,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PSIX,POWER SOLUTIONS INTERNATIONAL INC,Industrials,Equity,,0.02,,"203,793.00",71.99,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EGY,VAALCO ENERGY INC,Energy,Equity,,0.02,,"2,454,165.00",5.97,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
DRUG,BRIGHT MINDS BIOSCIENCES INC,Health Care,Equity,,0.02,,"164,813.00",88.81,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ALRS,ALERUS FINANCIAL CORP,Financials,Equity,,0.02,,"542,066.00",26.91,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GOOD,GLADSTONE COMMERCIAL REIT CORP,Real Estate,Equity,,0.02,,"1,145,761.00",12.72,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AROW,ARROW FINANCIAL CORP,Financials,Equity,,0.02,,"393,152.00",37.07,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ZVRA,ZEVRA THERAPEUTICS INC,Health Care,Equity,,0.02,,"1,323,564.00",11.0,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LBRX,LB PHARMACEUTICALS INC,Health Care,Equity,,0.02,,"455,398.00",31.98,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NAVI,NAVIENT CORP,Financials,Equity,,0.02,,"1,654,356.00",8.79,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ASAN,ASANA INC CLASS A,Information Technology,Equity,,0.02,,"2,053,745.00",7.05,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
EXPI,EXP WORLD HOLDINGS INC,Real Estate,Equity,,0.02,,"2,148,439.00",6.74,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TRTX,TPG RE FINANCE TRUST INC,Financials,Equity,,0.02,,"1,700,890.00",8.5,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
METC,RAMACO RESOURCES INC CLASS A,Materials,Equity,,0.02,,"973,249.00",14.77,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PKE,PARK AEROSPACE CORP,Industrials,Equity,,0.02,,"429,963.00",33.41,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CASS,CASS INFORMATION SYSTEMS INC,Financials,Equity,,0.02,,"300,758.00",47.62,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
YSS,YORK SPACE SYSTEMS INC,Industrials,Equity,,0.02,,"426,738.00",33.38,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
RUSHB,RUSH ENTERPRISES INC CLASS B,Industrials,Equity,,0.02,,"208,092.00",68.33,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BTBT,BIT DIGITAL INC,Information Technology,Equity,,0.02,,"7,752,876.00",1.83,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
INN,SUMMIT HOTEL PROPERTIES REIT INC,Real Estate,Equity,,0.02,,"2,618,592.00",5.4,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SERV,SERVE ROBOTICS INC,Consumer Discretionary,Equity,,0.02,,"1,554,118.00",9.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PAR,PAR TECHNOLOGY CORP,Information Technology,Equity,,0.02,,"942,552.00",14.99,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HTFL,HEARTFLOW INC,Health Care,Equity,,0.02,,"470,991.00",29.98,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ASPI,ASP ISOTOPES INC,Materials,Equity,,0.02,,"2,644,975.00",5.33,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CRMD,CORMEDIX INC,Health Care,Equity,,0.02,,"1,777,635.00",7.92,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,Equity,,0.02,,"1,441,257.00",9.77,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CARE,CARTER BANKSHARES INC,Financials,Equity,,0.02,,"536,659.00",26.19,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
JBSS,JOHN B SANFILIPPO AND SON INC,Consumer Staples,Equity,,0.02,,"179,835.00",78.1,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ATEX,ANTERIX INC,Communication,Equity,,0.02,,"263,522.00",53.21,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
WASH,WASHINGTON TRUST BANCORP INC,Financials,Equity,,0.02,,"433,997.00",32.2,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EVER,EVERQUOTE INC CLASS A,Communication,Equity,,0.02,,"677,896.00",20.6,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,,0.02,,"1,520,778.00",9.15,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HELE,HELEN OF TROY LTD,Consumer Discretionary,Equity,,0.02,,"539,229.00",25.81,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SANA,SANA BIOTECHNOLOGY INC,Health Care,Equity,,0.02,,"3,955,035.00",3.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BETA,BETA TECHNOLOGIES INC CLASS A,Industrials,Equity,,0.02,,"769,701.00",17.99,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
GSBC,GREAT SOUTHERN BANCORP INC,Financials,Equity,,0.02,,"198,280.00",69.76,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CTKB,CYTEK BIOSCIENCES INC,Health Care,Equity,,0.02,,"2,795,468.00",4.92,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FET,FORUM ENERGY TECHNOLOGIES INC,Energy,Equity,,0.02,,"252,552.00",54.42,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ORIC,ORIC PHARMACEUTICALS INC,Health Care,Equity,,0.02,,"1,558,752.00",8.81,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Health Care,Equity,,0.02,,"528,090.00",26.01,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CNNE,CANNAE HOLDINGS INC,Financials,Equity,,0.02,,"981,091.00",13.99,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ONT,ONTERRIS INC,Industrials,Equity,,0.02,,"778,665.00",17.45,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PSTL,POSTAL REALTY TRUST INC CLASS A,Real Estate,Equity,,0.02,,"594,372.00",22.84,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AMPL,AMPLITUDE INC CLASS A,Information Technology,Equity,,0.02,,"2,293,805.00",5.91,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ACEL,ACCEL ENTERTAINMENT INC CLASS A,Consumer Discretionary,Equity,,0.02,,"1,192,319.00",11.36,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
KMTS,KESTRA MEDICAL TECHNOLOGIES LTD,Health Care,Equity,,0.02,,"628,845.00",21.52,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MSBI,MIDLAND STATES BANCORP INC,Financials,Equity,,0.02,,"476,674.00",28.34,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BHB,BAR HARBOR BANKSHARES,Financials,Equity,,0.02,,"384,680.00",34.92,United States,Nyse Mkt Llc,USD,1.0,USD,-,IWM,Russell 2000
ARVN,ARVINAS INC,Health Care,Equity,,0.02,,"1,317,641.00",10.19,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,,0.02,,"1,098,112.00",12.23,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AVO,MISSION PRODUCE INC,Consumer Staples,Equity,,0.02,,"1,008,859.00",13.3,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PHR,PHREESIA INC,Health Care,Equity,,0.02,,"1,365,153.00",9.83,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AMWD,AMERICAN WOODMARK CORP,Industrials,Equity,,0.02,,"338,532.00",39.53,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AMSF,AMERISAFE INC,Financials,Equity,,0.02,,"440,238.00",30.3,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HSTM,HEALTHSTREAM INC,Health Care,Equity,,0.02,,"565,624.00",23.54,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HTLD,HEARTLAND EXPRESS INC,Industrials,Equity,,0.02,,"1,026,238.00",12.98,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RDVT,RED VIOLET INC,Information Technology,Equity,,0.02,,"270,315.00",49.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MLAB,MESA LABORATORIES INC,Health Care,Equity,,0.02,,"124,792.00",106.12,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
UTZ,UTZ BRANDS INC CLASS A,Consumer Staples,Equity,,0.02,,"1,715,929.00",7.72,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MPLT,MAPLIGHT THERAPEUTICS INC,Health Care,Equity,,0.02,,"453,364.00",29.2,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SATL,SATELLOGIC INC CLASS A,Industrials,Equity,,0.02,,"1,996,327.00",6.62,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ORN,ORION GROUP INC,Industrials,Equity,,0.02,,"893,367.00",14.75,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FIP,FTAI INFRASTRUCTURE INC,Industrials,Equity,,0.02,,"2,563,188.00",5.13,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SBGI,SINCLAIR INC CLASS A,Communication,Equity,,0.02,,"925,674.00",14.18,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CSTL,CASTLE BIOSCIENCES INC,Health Care,Equity,,0.02,,"678,313.00",19.24,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CBLL,CERIBELL INC,Health Care,Equity,,0.02,,"639,105.00",20.38,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Equity,,0.02,,"220,353.00",58.97,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AMBP,ARDAGH METAL PACKAGING SA,Materials,Equity,,0.02,,"3,278,185.00",3.96,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
OMDA,OMADA HEALTH INC,Health Care,Equity,,0.02,,"785,851.00",16.4,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AEVA,AEVA TECHNOLOGIES INC,Information Technology,Equity,,0.02,,"939,989.00",13.66,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BIOA,BIOAGE LABS INC,Health Care,Equity,,0.02,,"718,615.00",17.82,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RGR,STURM RUGER INC,Consumer Discretionary,Equity,,0.02,,"326,129.00",39.14,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FLOC,FLOWCO HOLDINGS INC CLASS A,Energy,Equity,,0.02,,"517,220.00",24.56,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FOR,FORESTAR GROUP INC,Real Estate,Equity,,0.02,,"465,649.00",27.26,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,Equity,,0.02,,"447,635.00",28.29,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ALX,ALEXANDERS REIT INC,Real Estate,Equity,,0.02,,"51,704.00",244.75,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NRIM,NORTHRIM BANCORP INC,Financials,Equity,,0.02,,"512,650.00",24.66,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Real Estate,Equity,,0.02,,"308,945.00",40.7,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BDN,BRANDYWINE REALTY TRUST REIT,Real Estate,Equity,,0.02,,"4,039,943.00",3.11,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
VTS,VITESSE ENERGY INC,Energy,Equity,,0.02,,"690,237.00",18.16,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SPRY,ARS PHARMACEUTICALS INC,Health Care,Equity,,0.02,,"1,393,376.00",9.0,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IIIV,I3 VERTICALS INC CLASS A,Information Technology,Equity,,0.02,,"545,099.00",22.91,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
DC,DAKOTA GOLD CORP,Materials,Equity,,0.02,,"2,141,467.00",5.83,United States,Nyse Mkt Llc,USD,1.0,USD,-,IWM,Russell 2000
ACNB,ACNB CORP,Financials,Equity,,0.02,,"234,665.00",53.0,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RZLV,REZOLVE AI PLC,Information Technology,Equity,,0.02,,"5,195,001.00",2.39,United Kingdom,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,Equity,,0.02,,"373,831.00",33.18,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SPFI,SOUTH PLAINS FINANCIAL INC,Financials,Equity,,0.02,,"300,812.00",41.1,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HOV,HOVNANIAN ENTERPRISES INC CLASS A,Consumer Discretionary,Equity,,0.02,,"113,808.00",108.28,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MLR,MILLER INDUSTRIES INC,Industrials,Equity,,0.02,,"258,537.00",47.69,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AHRT,AH REALTY INC,Real Estate,Equity,,0.02,,"1,921,780.00",6.4,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP,Health Care,Equity,,0.02,,"1,889,982.00",6.51,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
