ticker,name,sector,asset_class,market_value,weight_pct,notional_value,quantity,price,location,exchange,currency,fx_rate,market_currency,accrual_date,etf,index
BAX,BAXTER INTERNATIONAL INC,Health Care,Equity,,0.01,,"6,657,859.00",17.49,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
CRL,CHARLES RIVER LABORATORIES INTERNA,Health Care,Equity,,0.01,,"636,884.00",181.68,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
BLDR,BUILDERS FIRSTSOURCE INC,Industrials,Equity,,0.01,,"1,432,329.00",79.41,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
BXP,BXP INC,Real Estate,Equity,,0.01,,"1,908,978.00",59.46,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
FDS,FACTSET RESEARCH SYSTEMS INC,Financials,Equity,,0.01,,"480,286.00",223.98,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
FOX,FOX CORP CLASS B,Communication,Equity,,0.01,,"1,831,361.00",56.5,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
TECH,BIO TECHNE CORP,Health Care,Equity,,0.01,,"2,025,451.00",50.91,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Consumer Discretionary,Equity,,0.01,,"5,886,899.00",17.22,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,Equity,,0.01,,"2,194,918.00",43.13,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Equity,,0.01,,"2,481,516.00",38.11,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
MOS,MOSAIC,Materials,Equity,,0.01,,"4,110,520.00",22.91,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
ARE,ALEXANDRIA REAL ESTATE EQUITIES RE,Real Estate,Equity,,0.01,,"2,015,226.00",45.58,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
HSIC,HENRY SCHEIN INC,Health Care,Equity,,0.01,,"1,298,727.00",70.5,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
CAG,CONAGRA BRANDS INC,Consumer Staples,Equity,,0.01,,"6,195,575.00",14.36,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
AOS,A O SMITH CORP,Industrials,Equity,,0.01,,"1,454,558.00",60.23,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
DVA,DAVITA INC,Health Care,Equity,,0.01,,"431,281.00",196.26,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
POOL,POOL CORP,Consumer Discretionary,Equity,,0.01,,"424,224.00",190.44,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
HRL,HORMEL FOODS CORP,Consumer Staples,Equity,,0.01,,"3,774,122.00",20.75,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
EPAM,EPAM SYSTEMS INC,Information Technology,Equity,,0.01,,"714,705.00",104.24,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
ERIE,ERIE INDEMNITY CLASS A,Financials,Equity,,0.01,,"328,307.00",216.75,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
BFB,BROWN FORMAN CORP CLASS B,Consumer Staples,Equity,,0.01,,"2,210,195.00",27.38,United States,NYSE,USD,1.0,USD,-,IVV,S&P 500
CPB,CAMPBELL SOUP,Consumer Staples,Equity,,0.01,,"2,544,313.00",21.25,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
NWS,NEWS CORP CLASS B,Communication,Equity,,0.01,,"1,579,982.00",30.85,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
PSKY,PARAMOUNT SKYDANCE CORP CLASS B,Communication,Equity,,0.01,,"4,035,081.00",10.76,United States,NASDAQ,USD,1.0,USD,-,IVV,S&P 500
-,HOLOGIC INC,Health Care,Equity,,0.0,,"2,843,388.00",0.01,United States,NO MARKET (E.G. UNLISTED),USD,1.0,USD,-,IVV,S&P 500
